Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
08/14/2019,ProShares UltraShort QQQ,QID,130.08,122.64,6.06654,7.44,2748.56,357532424.64
08/13/2019,ProShares UltraShort QQQ,QID,122.64,128.28,-4.39663,-5.64,2711.06,332484153.12
08/12/2019,ProShares UltraShort QQQ,QID,128.28,125.48,2.23143,2.8,2711.06,347774520.24
08/09/2019,ProShares UltraShort QQQ,QID,125.48,123.04,1.98309,2.44,2648.56,332341057.84
08/08/2019,ProShares UltraShort QQQ,QID,123.04,128.88,-4.53135,-5.84,2736.06,336644576.32
08/07/2019,ProShares UltraShort QQQ,QID,128.88,129.96,-0.83102,-1.08,2711.06,349401155.04
08/06/2019,ProShares UltraShort QQQ,QID,129.96,133.76,-2.84091,-3.8,2748.56,357202597.68
08/05/2019,ProShares UltraShort QQQ,QID,133.76,124.76,7.21385,9,2811.06,376007118.08
08/02/2019,ProShares UltraShort QQQ,QID,124.76,121.36,2.80158,3.4,2736.06,341350596.08
08/01/2019,ProShares UltraShort QQQ,QID,121.36,119.84,1.26836,1.52,2811.06,341149998.88
07/31/2019,ProShares UltraShort QQQ,QID,119.84,116.8,2.60274,3.04,2811.06,336877190.72
07/30/2019,ProShares UltraShort QQQ,QID,116.8,115.72,0.93329,1.08,2811.06,328331574.4
07/29/2019,ProShares UltraShort QQQ,QID,115.72,114.92,0.69614,0.8,2811.06,325295631.76
07/26/2019,ProShares UltraShort QQQ,QID,114.92,117.44,-2.14578,-2.52,2798.56,321610285.36
07/25/2019,ProShares UltraShort QQQ,QID,117.44,115.08,2.05075,2.36,2798.56,328662651.52
07/24/2019,ProShares UltraShort QQQ,QID,115.08,116.72,-1.40507,-1.64,2798.56,322058054.64
07/23/2019,ProShares UltraShort QQQ,QID,116.72,118.2,-1.25212,-1.48,2786.06,325188689.76
07/22/2019,ProShares UltraShort QQQ,QID,118.2,120.32,-1.76197,-2.12,2823.56,333744555.6
07/19/2019,ProShares UltraShort QQQ,QID,120.32,118.24,1.75913,2.08,2823.56,339730498.56
07/18/2019,ProShares UltraShort QQQ,QID,118.24,118.64,-0.33715,-0.4,2848.56,336813497.92
07/17/2019,ProShares UltraShort QQQ,QID,118.64,117.48,0.98740,1.16,2798.56,332020921.12
07/16/2019,ProShares UltraShort QQQ,QID,117.48,116.28,1.03199,1.2,2823.56,331711593.84
07/15/2019,ProShares UltraShort QQQ,QID,116.28,116.96,-0.58140,-0.68,2798.56,325416324.24
07/12/2019,ProShares UltraShort QQQ,QID,116.96,118.32,-1.14943,-1.36,2798.56,327319343.68
07/11/2019,ProShares UltraShort QQQ,QID,118.32,118.08,0.20325,0.24,2798.56,331125382.56
07/10/2019,ProShares UltraShort QQQ,QID,118.08,120.4,-1.92691,-2.32,3173.56,374733728.64
07/09/2019,ProShares UltraShort QQQ,QID,120.4,121.68,-1.05194,-1.28,2536.06,305341383.2
07/08/2019,ProShares UltraShort QQQ,QID,121.68,119.96,1.43381,1.72,2511.06,305545537.44
07/05/2019,ProShares UltraShort QQQ,QID,119.96,119.44,0.43537,0.52,2498.56,299727017.68
07/03/2019,ProShares UltraShort QQQ,QID,119.44,121.2,-1.45215,-1.76,2548.56,304399767.52
07/02/2019,ProShares UltraShort QQQ,QID,121.2,122.2,-0.81833,-1,2573.56,311915229.6
07/01/2019,ProShares UltraShort QQQ,QID,122.2,125.36,-2.52074,-3.16,2561.06,312961287.6
06/28/2019,ProShares UltraShort QQQ,QID,125.36,125.8,-0.34976,-0.44,2561.06,321054230.88
06/27/2019,ProShares UltraShort QQQ,QID,125.8,126.76,-0.75734,-0.96,2573.56,323753596.4
06/26/2019,ProShares UltraShort QQQ,QID,126.76,127.92,-0.90682,-1.16,2573.56,326224212.08
06/25/2019,ProShares UltraShort QQQ,QID,127.92,124.52,2.73049,3.4,2548.56,326011539.36
06/24/2019,ProShares UltraShort QQQ,QID,124.52,124.32,0.16088,0.2,2348.56,292442442.16
06/21/2019,ProShares UltraShort QQQ,QID,124.32,124.04,0.22573,0.28,2261.06,281094730.56
06/20/2019,ProShares UltraShort QQQ,QID,124.04,126.28,-1.77384,-2.24,2261.06,280461634.32
06/19/2019,ProShares UltraShort QQQ,QID,126.28,127.32,-0.81684,-1.04,2286.06,288683404.24
06/18/2019,ProShares UltraShort QQQ,QID,127.32,131.08,-2.86848,-3.76,2298.56,292652404.56
06/17/2019,ProShares UltraShort QQQ,QID,131.08,132.76,-1.26544,-1.68,2323.56,304571982.64
06/14/2019,ProShares UltraShort QQQ,QID,132.76,131.6,0.88146,1.16,2323.56,308475560.08
06/13/2019,ProShares UltraShort QQQ,QID,131.6,132.96,-1.02286,-1.36,2311.06,304135232.8
06/12/2019,ProShares UltraShort QQQ,QID,132.96,131.48,1.12565,1.48,2261.06,300630271.68
06/11/2019,ProShares UltraShort QQQ,QID,131.48,131.88,-0.30331,-0.4,2248.56,295640405.84
06/10/2019,ProShares UltraShort QQQ,QID,131.88,134.96,-2.28216,-3.08,2248.56,296539829.04
06/07/2019,ProShares UltraShort QQQ,QID,134.96,140.36,-3.84725,-5.4,2248.56,303465387.68
06/06/2019,ProShares UltraShort QQQ,QID,140.36,142.48,-1.48793,-2.12,2273.56,319116600.88
06/05/2019,ProShares UltraShort QQQ,QID,142.48,144.68,-1.52060,-2.2,2323.56,331060543.84
06/04/2019,ProShares UltraShort QQQ,QID,144.68,152.96,-5.41318,-8.28,2311.06,334363871.44
06/03/2019,ProShares UltraShort QQQ,QID,152.96,146.72,4.25300,6.24,2423.56,370707431.68
05/31/2019,ProShares UltraShort QQQ,QID,146.72,142.08,3.26577,4.64,2423.56,355584429.76
05/30/2019,ProShares UltraShort QQQ,QID,142.08,143.2,-0.78212,-1.12,2461.06,349667120.64
05/29/2019,ProShares UltraShort QQQ,QID,143.2,140.8,1.70455,2.4,2436.06,348843505.6
05/28/2019,ProShares UltraShort QQQ,QID,140.8,139.88,0.65771,0.92,2536.06,357076966.4
05/24/2019,ProShares UltraShort QQQ,QID,139.88,139.6,0.20057,0.28,2498.56,349498293.04
05/23/2019,ProShares UltraShort QQQ,QID,139.6,135.4,3.10192,4.2,2498.56,348798696.8
05/22/2019,ProShares UltraShort QQQ,QID,135.4,134.28,0.83408,1.12,2473.56,334919753.2
05/21/2019,ProShares UltraShort QQQ,QID,134.28,137,-1.98540,-2.72,2423.56,325435368.24
05/20/2019,ProShares UltraShort QQQ,QID,137,132.52,3.38062,4.48,2386.06,326889946
05/17/2019,ProShares UltraShort QQQ,QID,132.52,129.88,2.03265,2.64,2411.06,319513406.16
05/16/2019,ProShares UltraShort QQQ,QID,129.88,132.56,-2.02173,-2.68,2411.06,313148213.04
05/15/2019,ProShares UltraShort QQQ,QID,132.56,136.36,-2.78674,-3.8,2373.56,314638848.48
05/14/2019,ProShares UltraShort QQQ,QID,136.36,139.32,-2.12461,-2.96,2398.56,327067368.88
05/13/2019,ProShares UltraShort QQQ,QID,139.32,130.28,6.93890,9.04,2461.06,342874600.56
05/10/2019,ProShares UltraShort QQQ,QID,130.28,130.48,-0.15328,-0.2,2486.06,323883636.24
05/09/2019,ProShares UltraShort QQQ,QID,130.48,129.24,0.95946,1.24,2486.06,324380847.84
05/08/2019,ProShares UltraShort QQQ,QID,129.24,128.48,0.59153,0.76,2473.56,319682635.92
05/07/2019,ProShares UltraShort QQQ,QID,128.48,123.6,3.94822,4.88,2548.56,327438731.84
05/06/2019,ProShares UltraShort QQQ,QID,123.6,122,1.31148,1.6,2511.06,310366768.8
05/03/2019,ProShares UltraShort QQQ,QID,122,125.96,-3.14386,-3.96,2511.06,306349076
05/02/2019,ProShares UltraShort QQQ,QID,125.96,125,0.76800,0.96,2511.06,316292865.68
05/01/2019,ProShares UltraShort QQQ,QID,125,124.04,0.77394,0.96,2486.06,310757250
04/30/2019,ProShares UltraShort QQQ,QID,124.04,122.24,1.47251,1.8,2473.56,306820134.32
04/29/2019,ProShares UltraShort QQQ,QID,122.24,122.6,-0.29364,-0.36,2473.56,302367729.92
04/26/2019,ProShares UltraShort QQQ,QID,122.6,122.88,-0.22786,-0.28,2536.06,310920710.8
04/25/2019,ProShares UltraShort QQQ,QID,122.88,123.84,-0.77519,-0.96,2536.06,311630807.04
04/24/2019,ProShares UltraShort QQQ,QID,123.84,123,0.68293,0.84,2511.06,310969422.72
04/23/2019,ProShares UltraShort QQQ,QID,123,126.16,-2.50476,-3.16,2511.06,308860134
04/22/2019,ProShares UltraShort QQQ,QID,126.16,126.92,-0.59880,-0.76,2523.56,318372077.28
04/18/2019,ProShares UltraShort QQQ,QID,126.92,127.16,-0.18874,-0.24,2523.56,320289981.36
04/17/2019,ProShares UltraShort QQQ,QID,127.16,127.96,-0.62520,-0.8,2461.06,312948135.28
04/16/2019,ProShares UltraShort QQQ,QID,127.96,128.8,-0.65217,-0.84,2461.06,314916981.68
04/15/2019,ProShares UltraShort QQQ,QID,128.8,128.84,-0.03105,-0.04,2411.06,310544270.4
04/12/2019,ProShares UltraShort QQQ,QID,128.84,129.92,-0.83128,-1.08,2411.06,310640712.72
04/11/2019,ProShares UltraShort QQQ,QID,129.92,129.28,0.49505,0.64,2411.06,313244655.36
04/10/2019,ProShares UltraShort QQQ,QID,129.28,130.76,-1.13184,-1.48,2411.06,311701578.24
04/09/2019,ProShares UltraShort QQQ,QID,130.76,129.68,0.83282,1.08,2411.06,315269944.08
04/08/2019,ProShares UltraShort QQQ,QID,129.68,130.36,-0.52163,-0.68,2386.06,309424001.44
04/05/2019,ProShares UltraShort QQQ,QID,130.36,131.68,-1.00243,-1.32,2373.56,309417020.88
04/04/2019,ProShares UltraShort QQQ,QID,131.68,131.52,0.12165,0.16,2336.06,307612117.44
04/03/2019,ProShares UltraShort QQQ,QID,131.52,133.12,-1.20192,-1.6,2336.06,307238348.16
04/02/2019,ProShares UltraShort QQQ,QID,133.12,133.88,-0.56767,-0.76,2336.06,310976040.96
04/01/2019,ProShares UltraShort QQQ,QID,133.88,137.56,-2.67520,-3.68,2398.56,321118945.04
03/29/2019,ProShares UltraShort QQQ,QID,137.56,139.76,-1.57413,-2.2,2373.56,326506638.48
03/28/2019,ProShares UltraShort QQQ,QID,139.76,140.16,-0.28539,-0.4,2411.06,336969466.08
03/27/2019,ProShares UltraShort QQQ,QID,140.16,138.52,1.18394,1.64,2373.56,332677889.28
03/26/2019,ProShares UltraShort QQQ,QID,138.52,139.8,-0.91559,-1.28,2361.06,327053754.16
03/25/2019,ProShares UltraShort QQQ,QID,139.8,139.44,0.25818,0.36,2361.06,330075908.4
03/22/2019,ProShares UltraShort QQQ,QID,139.44,133.44,4.49640,6,2261.06,315281927.52
03/21/2019,ProShares UltraShort QQQ,QID,133.44,137.56,-2.99506,-4.12,2323.56,310055579.52
03/20/2019,ProShares UltraShort QQQ,QID,137.56,139.24,-1.20655,-1.68,2223.56,305872638.48
03/19/2019,ProShares UltraShort QQQ,QID,139.24,140.12,-0.62803,-0.88,2236.06,311348715.92
03/18/2019,ProShares UltraShort QQQ,QID,140.12,140.84,-0.51122,-0.72,2236.06,313316446.96
03/15/2019,ProShares UltraShort QQQ,QID,140.84,143.32,-1.73039,-2.48,2186.06,307884408.72
03/14/2019,ProShares UltraShort QQQ,QID,143.32,142.76,0.39227,0.56,2248.56,322263332.56
03/13/2019,ProShares UltraShort QQQ,QID,142.76,144.96,-1.51766,-2.2,2248.56,321004140.08
03/12/2019,ProShares UltraShort QQQ,QID,144.96,146.48,-1.03768,-1.52,2186.06,316890967.68
03/11/2019,ProShares UltraShort QQQ,QID,146.48,152.92,-4.21135,-6.44,2248.56,329368775.84
03/08/2019,ProShares UltraShort QQQ,QID,152.92,152.4,0.34121,0.52,2286.06,349583989.36
03/07/2019,ProShares UltraShort QQQ,QID,152.4,148.76,2.44689,3.64,2373.56,361730239.2
03/06/2019,ProShares UltraShort QQQ,QID,148.76,146.96,1.22482,1.8,2323.56,345652488.08
03/05/2019,ProShares UltraShort QQQ,QID,146.96,147.16,-0.13591,-0.2,2273.56,334122083.68
03/04/2019,ProShares UltraShort QQQ,QID,147.16,147.12,0.02719,0.04,2248.56,330897795.28
03/01/2019,ProShares UltraShort QQQ,QID,147.12,149.32,-1.47335,-2.2,2248.56,330807852.96
02/28/2019,ProShares UltraShort QQQ,QID,149.32,148.52,0.53865,0.8,2286.06,341354180.56
02/27/2019,ProShares UltraShort QQQ,QID,148.52,148.24,0.18888,0.28,2286.06,339525334.16
02/26/2019,ProShares UltraShort QQQ,QID,148.24,148.56,-0.21540,-0.32,2286.06,338885237.92
02/25/2019,ProShares UltraShort QQQ,QID,148.56,149.56,-0.66863,-1,2248.56,334045776.48
02/22/2019,ProShares UltraShort QQQ,QID,149.56,151.92,-1.55345,-2.36,2248.56,336294334.48
02/21/2019,ProShares UltraShort QQQ,QID,151.92,150.68,0.82294,1.24,2223.56,337802931.36
02/20/2019,ProShares UltraShort QQQ,QID,150.68,150.64,0.02655,0.04,2223.56,335045719.44
02/19/2019,ProShares UltraShort QQQ,QID,150.64,151.08,-0.29124,-0.44,2186.06,329307777.12
02/15/2019,ProShares UltraShort QQQ,QID,151.08,152.48,-0.91815,-1.4,2186.06,330269642.64
02/14/2019,ProShares UltraShort QQQ,QID,152.48,152.72,-0.15715,-0.24,2211.06,337142123.84
02/13/2019,ProShares UltraShort QQQ,QID,152.72,152.76,-0.02618,-0.04,2211.06,337672777.76
02/12/2019,ProShares UltraShort QQQ,QID,152.76,157.52,-3.02184,-4.76,2136.06,326304220.08
02/11/2019,ProShares UltraShort QQQ,QID,157.52,157.32,0.12713,0.2,2136.06,336471856.16
02/08/2019,ProShares UltraShort QQQ,QID,157.32,157.8,-0.30418,-0.48,2136.06,336044644.56
02/07/2019,ProShares UltraShort QQQ,QID,157.8,153.68,2.68090,4.12,2073.56,327207452.4
02/06/2019,ProShares UltraShort QQQ,QID,153.68,152.6,0.70773,1.08,2073.56,318664393.44
02/05/2019,ProShares UltraShort QQQ,QID,152.6,155.4,-1.80180,-2.8,2048.56,312609950.8
02/04/2019,ProShares UltraShort QQQ,QID,155.4,159.28,-2.43596,-3.88,2011.06,312518413.2
02/01/2019,ProShares UltraShort QQQ,QID,159.28,157.8,0.93790,1.48,1986.06,316339318.24
01/31/2019,ProShares UltraShort QQQ,QID,157.8,162.48,-2.88035,-4.68,1973.56,311427452.4
01/30/2019,ProShares UltraShort QQQ,QID,162.48,171.52,-5.27052,-9.04,1973.56,320663703.84
01/29/2019,ProShares UltraShort QQQ,QID,171.52,168.28,1.92536,3.24,1948.56,334216668.16
01/28/2019,ProShares UltraShort QQQ,QID,168.28,163.88,2.68489,4.4,1973.56,332110340.24
01/25/2019,ProShares UltraShort QQQ,QID,163.88,168.12,-2.52201,-4.24,1961.06,321378185.04
01/24/2019,ProShares UltraShort QQQ,QID,168.12,170.24,-1.24530,-2.12,1898.56,319185570.96
01/23/2019,ProShares UltraShort QQQ,QID,170.24,170.84,-0.35121,-0.6,1873.56,318954513.92
01/22/2019,ProShares UltraShort QQQ,QID,170.84,164.16,4.06920,6.68,1823.56,311536648.72
01/18/2019,ProShares UltraShort QQQ,QID,164.16,167.36,-1.91205,-3.2,1786.06,293199281.28
01/17/2019,ProShares UltraShort QQQ,QID,167.36,169.84,-1.46020,-2.48,1736.06,290546666.88
01/16/2019,ProShares UltraShort QQQ,QID,169.84,169.72,0.07070,0.12,1736.06,294852090.72
01/15/2019,ProShares UltraShort QQQ,QID,169.72,176.64,-3.91757,-6.92,1673.56,284036263.76
01/14/2019,ProShares UltraShort QQQ,QID,176.64,173.44,1.84502,3.2,1648.56,291201285.12
01/11/2019,ProShares UltraShort QQQ,QID,173.44,172.4,0.60325,1.04,1648.56,285925899.52
01/10/2019,ProShares UltraShort QQQ,QID,172.4,173.36,-0.55376,-0.96,1636.06,282056399.2
01/09/2019,ProShares UltraShort QQQ,QID,173.36,175.96,-1.47761,-2.6,1611.06,279293014.88
01/08/2019,ProShares UltraShort QQQ,QID,175.96,179.44,-1.93937,-3.48,1573.56,276883265.68
01/07/2019,ProShares UltraShort QQQ,QID,179.44,183.16,-2.03101,-3.72,1548.56,277873247.52
01/04/2019,ProShares UltraShort QQQ,QID,183.16,201.16,-8.94810,-18,1486.06,272186383.28
01/03/2019,ProShares UltraShort QQQ,QID,201.16,188.48,6.72750,12.68,1423.56,286362927.28
01/02/2019,ProShares UltraShort QQQ,QID,188.48,190.28,-0.94597,-1.8,1386.06,261244211.84
12/31/2018,ProShares UltraShort QQQ,QID,190.28,193.04,-1.42976,-2.76,1386.06,263739116.24
12/28/2018,ProShares UltraShort QQQ,QID,193.04,192.84,0.10371,0.2,1386.06,267564636.32
12/27/2018,ProShares UltraShort QQQ,QID,192.84,194.36,-0.78205,-1.52,1448.56,279339924.72
12/26/2018,ProShares UltraShort QQQ,QID,194.36,222.68,-12.71780,-28.32,1511.06,293689232.88
12/24/2018,ProShares UltraShort QQQ,QID,222.68,212.28,4.89919,10.4,1573.56,350399895.44
12/21/2018,ProShares UltraShort QQQ,QID,212.28,199.64,6.33140,12.64,1573.56,334034892.24
12/20/2018,ProShares UltraShort QQQ,QID,199.64,193.48,3.18379,6.16,1573.56,314145119.12
12/19/2018,ProShares UltraShort QQQ,QID,193.48,184.96,4.60640,8.52,1573.56,304452001.84
12/18/2018,ProShares UltraShort QQQ,QID,184.96,187.48,-1.34414,-2.52,1598.56,295669287.68
12/17/2018,ProShares UltraShort QQQ,QID,187.48,179.48,4.45732,8,1598.56,299697653.84
12/14/2018,ProShares UltraShort QQQ,QID,179.48,170.72,5.13121,8.76,1598.56,286909189.84
12/13/2018,ProShares UltraShort QQQ,QID,170.72,170.88,-0.09363,-0.16,1623.56,277173821.76
12/12/2018,ProShares UltraShort QQQ,QID,170.88,173.96,-1.77052,-3.08,1536.06,262481591.04
12/11/2018,ProShares UltraShort QQQ,QID,173.96,175.08,-0.63971,-1.12,1573.56,273736149.68
12/10/2018,ProShares UltraShort QQQ,QID,175.08,178.8,-2.08054,-3.72,1573.56,275498534.64
12/07/2018,ProShares UltraShort QQQ,QID,178.8,167.68,6.63168,11.12,1573.56,281352170.4
12/06/2018,ProShares UltraShort QQQ,QID,167.68,169.88,-1.29503,-2.2,1648.56,276430205.44
12/04/2018,ProShares UltraShort QQQ,QID,169.88,157.92,7.57345,11.96,1611.06,273686533.04
12/03/2018,ProShares UltraShort QQQ,QID,157.92,163.2,-3.23529,-5.28,1561.06,246522279.36
11/30/2018,ProShares UltraShort QQQ,QID,163.2,165.88,-1.61563,-2.68,1511.06,246604665.6
11/29/2018,ProShares UltraShort QQQ,QID,165.88,164.84,0.63091,1.04,1536.06,254801301.04
11/28/2018,ProShares UltraShort QQQ,QID,164.84,175.96,-6.31962,-11.12,1573.56,259385300.72
11/27/2018,ProShares UltraShort QQQ,QID,175.96,177.12,-0.65492,-1.16,1573.56,276883265.68
11/26/2018,ProShares UltraShort QQQ,QID,177.12,185.72,-4.63063,-8.6,1636.06,289778592.96
11/23/2018,ProShares UltraShort QQQ,QID,185.72,182.96,1.50853,2.76,1648.56,306170191.76
11/21/2018,ProShares UltraShort QQQ,QID,182.96,185.68,-1.46489,-2.72,1711.06,313055171.68
11/20/2018,ProShares UltraShort QQQ,QID,185.68,179.36,3.52364,6.32,1936.06,359487249.44
11/19/2018,ProShares UltraShort QQQ,QID,179.36,168.36,6.53362,11,1648.56,295685362.88
11/16/2018,ProShares UltraShort QQQ,QID,168.36,167.2,0.69378,1.16,1648.56,277551224.88
11/15/2018,ProShares UltraShort QQQ,QID,167.2,173.36,-3.55330,-6.16,1973.56,329978897.6
11/14/2018,ProShares UltraShort QQQ,QID,173.36,170.48,1.68935,2.88,2098.56,363806014.88
11/13/2018,ProShares UltraShort QQQ,QID,170.48,170.52,-0.02346,-0.04,1736.06,295963167.84
11/12/2018,ProShares UltraShort QQQ,QID,170.52,160.96,5.93936,9.56,1736.06,296032610.16
11/09/2018,ProShares UltraShort QQQ,QID,160.96,155.68,3.39157,5.28,1736.06,279435895.68
11/08/2018,ProShares UltraShort QQQ,QID,155.68,153.88,1.16974,1.8,1761.06,274161509.44
11/07/2018,ProShares UltraShort QQQ,QID,153.88,163.92,-6.12494,-10.04,1748.56,269068105.04
11/06/2018,ProShares UltraShort QQQ,QID,163.92,166.4,-1.49038,-2.48,1873.56,307113627.36
11/05/2018,ProShares UltraShort QQQ,QID,166.4,165.08,0.79961,1.32,1748.56,290960051.2
11/02/2018,ProShares UltraShort QQQ,QID,165.08,160.32,2.96906,4.76,2061.06,340239454.64
11/01/2018,ProShares UltraShort QQQ,QID,160.32,165.08,-2.88345,-4.76,2373.56,380528818.56
10/31/2018,ProShares UltraShort QQQ,QID,165.08,173.08,-4.62214,-8,2073.56,342302954.64
10/30/2018,ProShares UltraShort QQQ,QID,173.08,178.16,-2.85137,-5.08,1786.06,309130918.64
10/29/2018,ProShares UltraShort QQQ,QID,178.16,171.28,4.01681,6.88,1786.06,318204093.28
10/26/2018,ProShares UltraShort QQQ,QID,171.28,163.56,4.71998,7.72,1786.06,305916014.24
10/25/2018,ProShares UltraShort QQQ,QID,163.56,175.2,-6.64384,-11.64,1811.06,296216646.48
10/24/2018,ProShares UltraShort QQQ,QID,175.2,160.32,9.28144,14.88,2061.06,361097361.6
10/23/2018,ProShares UltraShort QQQ,QID,160.32,159.28,0.65294,1.04,1911.06,306380818.56
10/22/2018,ProShares UltraShort QQQ,QID,159.28,160.8,-0.94527,-1.52,1948.56,310366318.24
10/19/2018,ProShares UltraShort QQQ,QID,160.8,160.32,0.29940,0.48,1911.06,307298126.4
10/18/2018,ProShares UltraShort QQQ,QID,160.32,153.44,4.48384,6.88,2036.06,326420818.56
10/17/2018,ProShares UltraShort QQQ,QID,153.44,153.52,-0.05211,-0.08,1998.56,306658739.52
10/16/2018,ProShares UltraShort QQQ,QID,153.52,163.08,-5.86215,-9.56,2048.56,314494624.16
10/15/2018,ProShares UltraShort QQQ,QID,163.08,159.12,2.48869,3.96,2048.56,334078838.64
10/12/2018,ProShares UltraShort QQQ,QID,159.12,168.4,-5.51069,-9.28,2086.06,331933548.96
10/11/2018,ProShares UltraShort QQQ,QID,168.4,164.56,2.33350,3.84,2036.06,342872167.2
10/10/2018,ProShares UltraShort QQQ,QID,164.56,151.12,8.89359,13.44,2036.06,335053704.48
10/09/2018,ProShares UltraShort QQQ,QID,151.12,151.88,-0.50040,-0.76,2023.56,305800084.96
10/08/2018,ProShares UltraShort QQQ,QID,151.88,150.04,1.22634,1.84,2148.56,326322989.04
10/05/2018,ProShares UltraShort QQQ,QID,150.04,146.4,2.48634,3.64,2111.06,316743142.32
10/04/2018,ProShares UltraShort QQQ,QID,146.4,140.96,3.85925,5.44,2336.06,341998891.2
10/03/2018,ProShares UltraShort QQQ,QID,140.96,141.28,-0.22650,-0.32,2211.06,311670735.68
10/02/2018,ProShares UltraShort QQQ,QID,141.28,140.64,0.45506,0.64,2198.56,310612274.24
10/01/2018,ProShares UltraShort QQQ,QID,140.64,141.28,-0.45300,-0.64,1936.06,272287197.12
09/28/2018,ProShares UltraShort QQQ,QID,141.28,141.2,0.05666,0.08,2011.06,284122274.24
09/27/2018,ProShares UltraShort QQQ,QID,141.2,143.68,-1.72606,-2.48,1911.06,269841389.6
09/26/2018,ProShares UltraShort QQQ,QID,143.68,144.4,-0.49861,-0.72,1911.06,274580813.44
09/25/2018,ProShares UltraShort QQQ,QID,144.4,144.92,-0.35882,-0.52,1848.56,266931775.2
09/24/2018,ProShares UltraShort QQQ,QID,144.92,145.6,-0.46703,-0.68,1823.56,264270025.36
09/21/2018,ProShares UltraShort QQQ,QID,145.6,144.12,1.02692,1.48,1873.56,272790044.8
09/20/2018,ProShares UltraShort QQQ,QID,144.12,147.16,-2.06578,-3.04,1811.06,261009678.96
09/19/2018,ProShares UltraShort QQQ,QID,147.16,147,0.10884,0.16,1761.06,259157295.28
09/18/2018,ProShares UltraShort QQQ,QID,147,149.4,-1.60643,-2.4,1736.06,255200526
09/17/2018,ProShares UltraShort QQQ,QID,149.4,145.12,2.94928,4.28,1736.06,259367065.2
09/14/2018,ProShares UltraShort QQQ,QID,145.12,144.44,0.47078,0.68,1811.06,262820736.96
09/13/2018,ProShares UltraShort QQQ,QID,144.44,147.36,-1.98154,-2.92,1736.06,250756217.52
09/12/2018,ProShares UltraShort QQQ,QID,147.36,146.56,0.54585,0.8,1736.06,255825506.88
09/11/2018,ProShares UltraShort QQQ,QID,146.56,148.96,-1.61117,-2.4,1748.56,256268660.48
09/10/2018,ProShares UltraShort QQQ,QID,148.96,149.64,-0.45442,-0.68,1748.56,260465199.68
09/07/2018,ProShares UltraShort QQQ,QID,149.64,148.68,0.64568,0.96,1723.56,257913219.12
09/06/2018,ProShares UltraShort QQQ,QID,148.68,145.96,1.86352,2.72,1761.06,261834103.44
09/05/2018,ProShares UltraShort QQQ,QID,145.96,142.24,2.61530,3.72,1673.56,244272525.68
09/04/2018,ProShares UltraShort QQQ,QID,142.24,141.08,0.82223,1.16,1723.56,245158889.92
08/31/2018,ProShares UltraShort QQQ,QID,141.08,141.44,-0.25452,-0.36,1723.56,243159562.64
08/30/2018,ProShares UltraShort QQQ,QID,141.44,140.8,0.45455,0.64,1836.06,259692043.52
08/29/2018,ProShares UltraShort QQQ,QID,140.8,144.2,-2.35784,-3.4,1786.06,251476966.4
08/28/2018,ProShares UltraShort QQQ,QID,144.2,144.6,-0.27663,-0.4,1786.06,257549563.6
08/27/2018,ProShares UltraShort QQQ,QID,144.6,147.48,-1.95281,-2.88,1711.06,247418986.8
08/24/2018,ProShares UltraShort QQQ,QID,147.48,150.36,-1.91540,-2.88,1736.06,256033833.84
08/23/2018,ProShares UltraShort QQQ,QID,150.36,149.88,0.32026,0.48,1748.56,262913180.88
08/22/2018,ProShares UltraShort QQQ,QID,149.88,151,-0.74172,-1.12,1673.56,250832873.04
08/21/2018,ProShares UltraShort QQQ,QID,151,152.04,-0.68403,-1.04,1673.56,252707258
08/20/2018,ProShares UltraShort QQQ,QID,152.04,151.76,0.18450,0.28,1736.06,263950258.32
08/17/2018,ProShares UltraShort QQQ,QID,151.76,151.88,-0.07901,-0.12,1898.56,288125162.08
08/16/2018,ProShares UltraShort QQQ,QID,151.88,152.72,-0.55003,-0.84,1798.56,273164989.04
08/15/2018,ProShares UltraShort QQQ,QID,152.72,149.08,2.44164,3.64,1836.06,280402777.76
08/14/2018,ProShares UltraShort QQQ,QID,149.08,150.96,-1.24536,-1.88,1836.06,273719526.64
08/13/2018,ProShares UltraShort QQQ,QID,150.96,150.64,0.21243,0.32,1836.06,277171315.68
08/10/2018,ProShares UltraShort QQQ,QID,150.64,148.4,1.50943,2.24,1911.06,287881777.12
08/09/2018,ProShares UltraShort QQQ,QID,148.4,148.24,0.10793,0.16,1711.06,253921007.2
08/08/2018,ProShares UltraShort QQQ,QID,148.24,148.52,-0.18853,-0.28,1673.56,248088237.92
08/07/2018,ProShares UltraShort QQQ,QID,148.52,149.44,-0.61563,-0.92,1673.56,248556834.16
08/06/2018,ProShares UltraShort QQQ,QID,149.44,151.28,-1.21629,-1.84,1673.56,250096507.52
08/03/2018,ProShares UltraShort QQQ,QID,151.28,152.2,-0.60447,-0.92,1723.56,260739854.24
08/02/2018,ProShares UltraShort QQQ,QID,152.2,156.4,-2.68542,-4.2,1736.06,264228027.6
08/01/2018,ProShares UltraShort QQQ,QID,156.4,158.16,-1.11280,-1.76,1711.06,267609471.2
07/31/2018,ProShares UltraShort QQQ,QID,158.16,159.88,-1.07581,-1.72,1736.06,274574933.28
07/30/2018,ProShares UltraShort QQQ,QID,159.88,155.48,2.82995,4.4,1723.56,275562453.04
